turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132024.SH_T031,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.15,10:44:11,136.75,10:44:16,136.9,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T032,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.1,10:44:16,136.9,10:46:44,136.8,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T032,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.1,10:44:16,136.9,10:46:44,136.8,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T033,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.25,10:47:51,136.8,10:50:34,136.55,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T033,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.25,10:47:51,136.8,10:50:34,136.55,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T034,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.198,10:50:34,136.55,10:51:09,136.748,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T034,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.198,10:50:34,136.55,10:51:09,136.748,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T035,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.248,10:51:09,136.748,10:53:39,136.5,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T035,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.248,10:51:09,136.748,10:53:39,136.5,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T036,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.299,10:53:59,136.5,10:58:53,136.201,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T036,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.299,10:53:59,136.5,10:58:53,136.201,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T037,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.189,10:59:41,136.201,11:06:28,136.012,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T037,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.189,10:59:41,136.201,11:06:28,136.012,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T038,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.486,11:06:28,136.012,11:14:45,136.498,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T038,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.486,11:06:28,136.012,11:14:45,136.498,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T039,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.247,11:14:45,136.498,11:21:45,136.251,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T039,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.247,11:14:45,136.498,11:21:45,136.251,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132024.SH_T040,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.244,11:21:45,136.251,11:22:05,136.495,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T040,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.244,11:21:45,136.251,11:22:05,136.495,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T041,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.244,11:22:05,136.495,11:22:51,136.251,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T041,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.244,11:22:05,136.495,11:22:51,136.251,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T042,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.001,11:23:01,136.251,11:23:01,136.25,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T042,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.001,11:23:01,136.251,11:23:01,136.25,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T043,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.294,11:23:01,136.25,11:26:11,136.544,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T043,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.294,11:23:01,136.25,11:26:11,136.544,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T044,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.194,11:26:11,136.544,11:27:21,136.35,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T044,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.194,11:26:11,136.544,11:27:21,136.35,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T045,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.099,11:27:24,136.35,11:28:40,136.251,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T045,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.099,11:27:24,136.35,11:28:40,136.251,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T046,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.12,11:29:02,136.251,13:04:01,136.131,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T046,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.12,11:29:02,136.251,13:04:01,136.131,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T047,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.606,13:04:01,136.131,13:05:44,136.737,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T047,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.606,13:04:01,136.131,13:05:44,136.737,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T048,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.006,13:05:44,136.737,13:06:26,136.731,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T048,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.006,13:05:44,136.737,13:06:26,136.731,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132024.SH_T049,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.521,13:06:54,136.721,13:06:54,136.2,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T049,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.521,13:06:54,136.721,13:06:54,136.2,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T050,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.2,13:06:54,136.2,13:07:20,136.4,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T050,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.2,13:06:54,136.2,13:07:20,136.4,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T051,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.369,13:07:20,136.4,13:08:44,136.031,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T051,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.369,13:07:20,136.4,13:08:44,136.031,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T052,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.465,13:08:44,136.031,13:11:44,136.496,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T052,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.465,13:08:44,136.031,13:11:44,136.496,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T053,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.394,13:11:44,136.496,13:12:11,136.102,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T053,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.394,13:11:44,136.496,13:12:11,136.102,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132024.SH_T054,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.359,13:12:11,136.102,13:14:30,136.461,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T054,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.359,13:12:11,136.102,13:14:30,136.461,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T055,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.359,13:14:30,136.461,13:14:40,136.102,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T055,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.359,13:14:30,136.461,13:14:40,136.102,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T056,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.197,13:14:40,136.102,13:17:44,136.299,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T056,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.197,13:14:40,136.102,13:17:44,136.299,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T057,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.198,13:17:44,136.299,13:17:44,136.101,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T057,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.198,13:17:44,136.299,13:17:44,136.101,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T058,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.199,13:17:44,136.101,13:18:12,136.3,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T058,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.199,13:17:44,136.101,13:18:12,136.3,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T059,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.193,13:18:12,136.3,13:18:26,136.107,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T059,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.193,13:18:12,136.3,13:18:26,136.107,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T060,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.184,13:18:26,136.107,13:19:15,136.291,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T060,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.184,13:18:26,136.107,13:19:15,136.291,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T061,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.177,13:19:15,136.291,13:19:30,136.114,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T061,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.177,13:19:15,136.291,13:19:30,136.114,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T062,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.177,13:19:30,136.114,13:19:39,136.291,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T062,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.177,13:19:30,136.114,13:19:39,136.291,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T063,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.177,13:19:39,136.291,13:20:09,136.114,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T063,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.177,13:19:39,136.291,13:20:09,136.114,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T064,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.127,13:20:09,136.114,13:20:21,136.241,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T064,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.127,13:20:09,136.114,13:20:21,136.241,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T065,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.132,13:20:21,136.241,13:20:33,136.109,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T065,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.132,13:20:21,136.241,13:20:33,136.109,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T066,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.138,13:20:33,136.109,13:21:13,136.247,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T066,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.138,13:20:33,136.109,13:21:13,136.247,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T067,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.168,13:21:13,136.247,13:21:45,136.079,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T067,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.168,13:21:13,136.247,13:21:45,136.079,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T068,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.021,13:21:45,136.079,13:21:54,136.1,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T068,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.021,13:21:45,136.079,13:21:54,136.1,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T069,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.049,13:21:54,136.1,13:22:16,136.051,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T069,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.049,13:21:54,136.1,13:22:16,136.051,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T070,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.196,13:22:16,136.051,13:23:29,136.247,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T070,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.196,13:22:16,136.051,13:23:29,136.247,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T071,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.237,13:23:29,136.247,13:24:03,136.01,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T071,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.237,13:23:29,136.247,13:24:03,136.01,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T072,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.237,13:24:03,136.01,13:28:00,136.247,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T072,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.237,13:24:03,136.01,13:28:00,136.247,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T073,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.237,13:28:00,136.247,13:28:25,136.01,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T073,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.237,13:28:00,136.247,13:28:25,136.01,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T074,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.237,13:28:25,136.01,13:28:42,136.247,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T074,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.237,13:28:25,136.01,13:28:42,136.247,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T075,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.237,13:28:42,136.247,13:29:01,136.01,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T075,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.237,13:28:42,136.247,13:29:01,136.01,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T076,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.238,13:29:01,136.01,13:33:53,136.248,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T076,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.238,13:29:01,136.01,13:33:53,136.248,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T077,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.239,13:33:53,136.248,13:34:44,136.009,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T077,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.239,13:33:53,136.248,13:34:44,136.009,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T078,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.39,13:34:44,136.009,13:35:22,136.399,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T078,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.39,13:34:44,136.009,13:35:22,136.399,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T079,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.39,13:35:22,136.399,13:35:26,136.009,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132024.SH_T079,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.39,13:35:22,136.399,13:35:26,136.009,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T080,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.442,13:35:26,136.009,13:38:12,136.451,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T080,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.442,13:35:26,136.009,13:38:12,136.451,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T081,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.441,13:38:12,136.451,13:38:44,136.01,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T081,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.441,13:38:12,136.451,13:38:44,136.01,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T082,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.376,13:38:44,136.01,13:38:59,136.386,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T082,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.376,13:38:44,136.01,13:38:59,136.386,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132024.SH_T083,maker_132024_v01_priority,maker_priority_v1_37_candidate,sell_then_buy,0.376,13:38:59,136.386,13:39:14,136.01,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T083,maker_132024_v01_queue,maker_queue_v1_0,sell_then_buy,0.376,13:38:59,136.386,13:39:14,136.01,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132024.SH_T084,maker_132024_v01_priority,maker_priority_v1_37_candidate,buy_then_sell,0.176,13:39:14,136.01,13:39:33,136.186,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132024.SH_T084,maker_132024_v01_queue,maker_queue_v1_0,buy_then_sell,0.176,13:39:14,136.01,13:39:33,136.186,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
