turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132026.SH_T028,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.466,10:21:11,136.671,10:21:44,137.137,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T028,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.466,10:21:11,136.671,10:21:44,137.137,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T029,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.467,10:21:44,137.137,10:23:35,136.67,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T029,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.467,10:21:44,137.137,10:23:35,136.67,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T030,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.299,10:23:35,136.67,10:23:56,136.969,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T030,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.299,10:23:35,136.67,10:23:56,136.969,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T031,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.768,10:23:56,136.969,10:24:06,136.201,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T031,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.768,10:23:56,136.969,10:24:06,136.201,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T032,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.768,10:24:06,136.201,10:24:23,136.969,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T032,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.768,10:24:06,136.201,10:24:23,136.969,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T033,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.468,10:24:23,136.969,10:25:17,136.501,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T033,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.468,10:24:23,136.969,10:25:17,136.501,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T034,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.466,10:25:17,136.501,10:25:36,136.967,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T034,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.466,10:25:17,136.501,10:25:36,136.967,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T035,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.124,10:25:36,136.967,10:26:48,136.843,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T035,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.124,10:25:36,136.967,10:26:48,136.843,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
