turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-13_132026.SH_T065,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.888,11:25:33,136.889,11:28:17,136.001,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T066,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.598,11:28:17,136.001,11:28:23,136.599,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T066,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.598,11:28:17,136.001,11:28:23,136.599,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T067,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.395,11:28:23,136.599,11:28:45,136.204,economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T067,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.395,11:28:23,136.599,11:28:45,136.204,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T068,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.396,11:28:45,136.204,13:01:29,136.6,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T068,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.396,11:28:45,136.204,13:01:29,136.6,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T069,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.539,13:01:29,136.6,13:05:48,136.061,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T069,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.539,13:01:29,136.6,13:05:48,136.061,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T070,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.143,13:05:48,136.061,13:16:10,136.204,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-13_132026.SH_T070,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.143,13:05:48,136.061,13:16:10,136.204,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-13_132026.SH_T071,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.073,13:16:10,136.204,13:19:11,136.131,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T071,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.073,13:16:10,136.204,13:19:11,136.131,causal_mode_in_review_required,unreviewed,unreviewed,,
