turn_id,market_date,code,direction,best_open_time,best_open_price,best_close_time,best_close_price,maximum_edge,maximum_matchable_hands,best_pair_tape_capacity_bonds,expected_open_side,expected_close_side,strategy_id,fill_mode,model_id,initial_inventory_bonds,maximum_inventory_bonds,inventory_before_open_strict_bonds,inventory_after_open_second_bonds,cash_before_open_strict,cash_after_open_second,opening_action_capacity_strict_bonds,opening_action_capacity_including_same_second_bonds,opening_action_capacity_low_bonds,opening_action_capacity_high_bonds,standard_or_tape_required_bonds,active_reaching_open_order_count,preexisting_reaching_open_order_count,active_reaching_open_orders,exact_capture_status,matching_open_fills,matching_close_fills,economic_pair_within_turn,economic_pair_nearby_120s,economic_pair_cross_turn_600s,preliminary_status,causal_mode_in_status,final_capture_class
2026-08-14_132024.SH_T134,2026-08-14,132024.SH,buy_then_sell,14:14:46,135.999,14:15:15,136.291,0.292,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T135,2026-08-14,132024.SH,sell_then_buy,14:15:15,136.291,14:15:27,136.009,0.282,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:11:08"", ""open_price"": 136.297, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:38"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.275, ""gross_edge_cash"": 275.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T135,2026-08-14,132024.SH,sell_then_buy,14:15:15,136.291,14:15:27,136.009,0.282,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T136,2026-08-14,132024.SH,buy_then_sell,14:15:27,136.009,14:15:42,136.191,0.182,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:13:47"", ""open_price"": 135.959, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:47"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.337, ""gross_edge_cash"": 337.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T136,2026-08-14,132024.SH,buy_then_sell,14:15:27,136.009,14:15:42,136.191,0.182,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T137,2026-08-14,132024.SH,sell_then_buy,14:15:42,136.191,14:16:42,136.011,0.18,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:11:08"", ""open_price"": 136.297, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:38"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.275, ""gross_edge_cash"": 275.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T137,2026-08-14,132024.SH,sell_then_buy,14:15:42,136.191,14:16:42,136.011,0.18,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T138,2026-08-14,132024.SH,buy_then_sell,14:16:42,136.011,14:18:29,136.2,0.189,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:13:47"", ""open_price"": 135.959, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:47"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.337, ""gross_edge_cash"": 337.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T138,2026-08-14,132024.SH,buy_then_sell,14:16:42,136.011,14:18:29,136.2,0.189,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T139,2026-08-14,132024.SH,sell_then_buy,14:18:29,136.2,14:19:37,136.021,0.179,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 733, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:19:38"", ""side"": ""buy"", ""price"": 136.022, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 85109, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,null,"{""open_time"": ""14:11:08"", ""open_price"": 136.297, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:38"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.275, ""gross_edge_cash"": 275.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T139,2026-08-14,132024.SH,sell_then_buy,14:18:29,136.2,14:19:37,136.021,0.179,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T140,2026-08-14,132024.SH,buy_then_sell,14:19:37,136.021,14:19:47,136.297,0.276,200,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147619.3,147619.3,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 733, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.022, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""14:18:53"", ""updated_market_time"": ""14:19:38"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 733, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:19:38"", ""side"": ""buy"", ""price"": 136.022, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 85109, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 734, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:19:47"", ""side"": ""sell"", ""price"": 136.296, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 85115, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","{""open_time"": ""14:19:38"", ""open_price"": 136.022, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:47"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}","{""open_time"": ""14:19:38"", ""open_price"": 136.022, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:47"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}","{""open_time"": ""14:13:47"", ""open_price"": 135.959, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:19:47"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.337, ""gross_edge_cash"": 337.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132024.SH_T140,2026-08-14,132024.SH,buy_then_sell,14:19:37,136.021,14:19:47,136.297,0.276,200,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T141,2026-08-14,132024.SH,sell_then_buy,14:19:47,136.297,14:20:27,136.021,0.276,300,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,1000.0,11597.3,147893.3,2000,1000,1000,2000,1000,1,1,"[{""order_id"": 734, ""kind"": ""inventory_exit"", ""limit_price"": 136.296, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""14:19:38"", ""updated_market_time"": ""14:19:47"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 734, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:19:47"", ""side"": ""sell"", ""price"": 136.296, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 85115, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 735, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:20:29"", ""side"": ""buy"", ""price"": 136.022, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 85145, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","{""open_time"": ""14:19:47"", ""open_price"": 136.296, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:20:29"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}","{""open_time"": ""14:19:47"", ""open_price"": 136.296, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:20:29"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}","{""open_time"": ""14:11:08"", ""open_price"": 136.297, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:20:29"", ""close_price"": 136.022, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.275, ""gross_edge_cash"": 275.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132024.SH_T141,2026-08-14,132024.SH,sell_then_buy,14:19:47,136.297,14:20:27,136.021,0.276,300,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T142,2026-08-14,132024.SH,buy_then_sell,14:20:27,136.021,14:22:39,136.199,0.178,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,147893.3,147893.3,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 735, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.022, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""14:19:47"", ""updated_market_time"": ""14:20:29"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 735, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:20:29"", ""side"": ""buy"", ""price"": 136.022, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 85145, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 737, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:22:41"", ""side"": ""sell"", ""price"": 136.198, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 85227, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""14:19:38"", ""open_price"": 136.022, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:22:41"", ""close_price"": 136.198, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.176, ""gross_edge_cash"": 176.0}","{""open_time"": ""14:13:47"", ""open_price"": 135.959, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:22:41"", ""close_price"": 136.198, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.239, ""gross_edge_cash"": 239.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132024.SH_T142,2026-08-14,132024.SH,buy_then_sell,14:20:27,136.021,14:22:39,136.199,0.178,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T143,2026-08-14,132024.SH,sell_then_buy,14:22:39,136.199,14:23:22,136.021,0.178,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,2000.0,2000.0,11871.3,11871.3,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 737, ""kind"": ""inventory_exit"", ""limit_price"": 136.198, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""14:21:08"", ""updated_market_time"": ""14:22:41"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 737, ""strategy_id"": ""maker_132024_v01_priority"", ""model_id"": ""maker_priority_v1_33_candidate"", ""market_time"": ""14:22:41"", ""side"": ""sell"", ""price"": 136.198, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 85227, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-14_132024.SH_T143,2026-08-14,132024.SH,sell_then_buy,14:22:39,136.199,14:23:22,136.021,0.178,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T144,2026-08-14,132024.SH,buy_then_sell,14:23:22,136.021,14:24:55,136.099,0.078,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T144,2026-08-14,132024.SH,buy_then_sell,14:23:22,136.021,14:24:55,136.099,0.078,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T145,2026-08-14,132024.SH,sell_then_buy,14:24:55,136.099,14:25:25,136.031,0.068,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T145,2026-08-14,132024.SH,sell_then_buy,14:24:55,136.099,14:25:25,136.031,0.068,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T146,2026-08-14,132024.SH,buy_then_sell,14:25:25,136.031,14:27:10,136.099,0.068,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T146,2026-08-14,132024.SH,buy_then_sell,14:25:25,136.031,14:27:10,136.099,0.068,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T147,2026-08-14,132024.SH,sell_then_buy,14:27:10,136.099,14:29:15,136.002,0.097,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:19:47"", ""open_price"": 136.296, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:38:44"", ""close_price"": 136.001, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.295, ""gross_edge_cash"": 295.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T147,2026-08-14,132024.SH,sell_then_buy,14:27:10,136.099,14:29:15,136.002,0.097,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T148,2026-08-14,132024.SH,buy_then_sell,14:29:15,136.002,14:29:25,136.099,0.097,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:19:38"", ""open_price"": 136.022, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:38:26"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T148,2026-08-14,132024.SH,buy_then_sell,14:29:15,136.002,14:29:25,136.099,0.097,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T149,2026-08-14,132024.SH,sell_then_buy,14:29:25,136.099,14:30:04,136.01,0.089,100,1000,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:19:47"", ""open_price"": 136.296, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:38:44"", ""close_price"": 136.001, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.295, ""gross_edge_cash"": 295.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T149,2026-08-14,132024.SH,sell_then_buy,14:29:25,136.099,14:30:04,136.01,0.089,100,1000,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T150,2026-08-14,132024.SH,buy_then_sell,14:30:04,136.01,14:31:40,136.055,0.045,100,1000,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:20:29"", ""open_price"": 136.022, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:38:26"", ""close_price"": 136.296, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.274, ""gross_edge_cash"": 274.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T150,2026-08-14,132024.SH,buy_then_sell,14:30:04,136.01,14:31:40,136.055,0.045,100,1000,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T151,2026-08-14,132024.SH,sell_then_buy,14:31:40,136.055,14:33:03,136.01,0.045,100,190,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""14:22:41"", ""open_price"": 136.198, ""open_quantity_bonds"": 1000.0, ""close_time"": ""14:43:35"", ""close_price"": 135.959, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.239, ""gross_edge_cash"": 239.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132024.SH_T151,2026-08-14,132024.SH,sell_then_buy,14:31:40,136.055,14:33:03,136.01,0.045,100,190,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T152,2026-08-14,132024.SH,buy_then_sell,14:33:03,136.01,14:33:56,136.099,0.089,100,190,buy,sell,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T152,2026-08-14,132024.SH,buy_then_sell,14:33:03,136.01,14:33:56,136.099,0.089,100,190,buy,sell,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,0,0,0,0,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed
2026-08-14_132024.SH_T153,2026-08-14,132024.SH,sell_then_buy,14:33:56,136.099,14:34:53,136.01,0.089,81,810,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,810,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T153,2026-08-14,132024.SH,sell_then_buy,14:33:56,136.099,14:34:53,136.01,0.089,81,810,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,810,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T154,2026-08-14,132024.SH,sell_then_buy,14:35:00,136.007,14:35:52,136.001,0.006,19,190,sell,buy,maker_132024_v01_priority,priority,maker_priority_v1_33_candidate,1000.0,2000.0,1000.0,1000.0,148069.3,148069.3,1000,1000,1000,1000,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
2026-08-14_132024.SH_T154,2026-08-14,132024.SH,sell_then_buy,14:35:00,136.007,14:35:52,136.001,0.006,19,190,sell,buy,maker_132024_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2000,2000,2000,2000,190,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,causal_mode_in_review_required,unreviewed,unreviewed
